Length,Method,Time
1680,Synthetic,20.233616910934400
1680,CQ,138.22544736862200
1680,UEC,140.52364463806200
1680,MC,138.26957799339300
1680,TSADAMS,738.2502903461460
1680,OE,137.96726203346300
1680,HITS,137.97213006401100
1680,AutoOD-A,139.40163398170500
1680,AutoOD-C,138.9844708480840
1680,UADB,147.4251573123930
1680,IOE,137.99533558273300
1680,SELECT,142.3096354045870
1680,GB,0.246
1537,MSAD (ID),0.0414768505096435
1537,SATzilla (ID),0.3682433757781980
1537,UReg (ID),0.07672346115112300
1537,CFact (ID),0.469319501876831
1537,ISAC (ID),0.39751056289672900
1537,ARGOSMART (ID),6.808730098724370
1537,MetaOD (ID),4.111425939559940
1537,MSAD (OOD),0.0513650226593017
1537,SATzilla (OOD),0.36795846557617200
1537,UReg (OOD),0.41950074768066400
1537,CFact (OOD),67.76013542175290
1537,ISAC (OOD),0.0664843368530273
1537,ARGOSMART (OOD),0.2343787002563480
1537,MetaOD (OOD),0.2637780532836910
1537,Synthetic,21.121672958374000
1537,CQ,125.58896695518500
1537,UEC,132.61485178947500
1537,MC,125.84340750122100
1537,TSADAMS,732.1770235557560
1537,OE,125.5684165287020
1537,HITS,125.5725521373750
1537,AutoOD-A,127.56691020011900
1537,AutoOD-C,126.56893580436700
1537,UADB,137.6308514404300
1537,IOE,125.59419482231100
1537,SELECT,127.96352499008200
1537,GB,0.341
6000,MSAD (ID),0.1560673732757570
6000,SATzilla (ID),0.1481773872375490
6000,UReg (ID),15.528261865615800
6000,CFact (ID),0.1501367816925050
6000,ISAC (ID),2.240125093460080
6000,ARGOSMART (ID),0.3603541870117190
6000,MetaOD (ID),11.082345790863000
6000,MSAD (OOD),0.1795954723358150
6000,SATzilla (OOD),0.1481955070495610
6000,UReg (OOD),0.19960379791259800
6000,CFact (OOD),2.17816463470459
6000,ISAC (OOD),1.3478324928283700
6000,ARGOSMART (OOD),0.3503410835266110
6000,MetaOD (OOD),15.77144023323060
6000,Synthetic,24.79453311347960
6000,CQ,496.9944794311520
6000,UEC,580.1484903907780
6000,MC,487.30204854583700
6000,TSADAMS,1100.4251201152800
6000,OE,486.158189004898
6000,HITS,486.17793650054900
6000,AutoOD-A,503.74559325599700
6000,AutoOD-C,491.0759984912870
6000,UADB,518.61838621521
6000,IOE,486.2362968387600
6000,SELECT,488.8886980476380
6000,GB,2.035
1420,MSAD (ID),0.0668344783782959
1420,SATzilla (ID),0.0507426967620849
1420,UReg (ID),0.1121020603179930
1420,CFact (ID),0.1591909217834470
1420,ISAC (ID),0.6121183643341070
1420,ARGOSMART (ID),6.019948873519900
1420,MetaOD (ID),3.960434335708620
1420,MSAD (OOD),0.076269416809082
1420,SATzilla (OOD),0.0517247428894042
1420,UReg (OOD),0.10213262939453100
1420,CFact (OOD),62.505843299865700
1420,ISAC (OOD),0.0678105659484863
1420,ARGOSMART (OOD),0.3577890701293950
1420,MetaOD (OOD),0.255396635055542
1420,Synthetic,17.875711811065700
1420,CQ,129.18940898323100
1420,UEC,150.21408744430500
1420,MC,127.12917835807800
1420,TSADAMS,735.3682350330350
1420,OE,126.88625678825400
1420,HITS,126.89045223999000
1420,AutoOD-A,127.74756488609300
1420,AutoOD-C,127.79207882690400
1420,UADB,153.9828518371580
1420,IOE,126.96627435493500
1420,SELECT,129.38837084579500
1420,GB,0.03
1680,MSAD (ID),6.51988342666626
1680,SATzilla (ID),6.510752948760990
1680,UReg (ID),0.3636105346679690
1680,CFact (ID),0.40787485122680700
1680,ISAC (ID),6.546082052230840
1680,ARGOSMART (ID),6.722680601120000
1680,MetaOD (ID),4.620532823562620
1680,MSAD (OOD),0.049865535736083900
1680,SATzilla (OOD),0.5569718170166020
1680,UReg (OOD),0.0810561695098877
1680,CFact (OOD),0.4045031356811520
1680,ISAC (OOD),0.0649362125396728
1680,ARGOSMART (OOD),0.2342467823028560
1680,MetaOD (OOD),0.2820663528442380
1680,Synthetic,18.18197918891910
1680,CQ,150.61978616142300
1680,UEC,144.66922050666800
1680,MC,143.00403962326100
1680,TSADAMS,750.6441322746280
1680,OE,142.06628396797200
1680,HITS,142.07103731918300
1680,AutoOD-A,142.80452254104600
1680,AutoOD-C,143.07193877983100
1680,UADB,152.51320340919500
1680,IOE,142.13418724823
1680,SELECT,144.94642856407200
1680,GB,0.28
1680,MSAD (ID),0.11558032417297400
1680,SATzilla (ID),6.815762889862060
1680,UReg (ID),0.1648066082000730
1680,CFact (ID),0.20842838668823200
1680,ISAC (ID),6.559324451446530
1680,ARGOSMART (ID),0.4255883731842040
1680,MetaOD (ID),4.337422529220580
1680,MSAD (OOD),0.1252937355041500
1680,SATzilla (OOD),0.1060116329193120
1680,UReg (OOD),0.1566753425598140
1680,CFact (OOD),0.20021224403381300
1680,ISAC (OOD),0.6446806278228760
1680,ARGOSMART (OOD),0.945666202545166
1680,MetaOD (OOD),0.2625689601898190
1680,Synthetic,18.45710199165340
1680,CQ,147.31254297447200
1680,UEC,147.9690224876400
1680,MC,147.59387642097500
1680,TSADAMS,747.3374755973820
1680,OE,138.774596534729
1680,HITS,138.77917440986600
1680,AutoOD-A,139.7706571445470
1680,AutoOD-C,139.70088919258100
1680,UADB,168.08126076316800
1680,IOE,138.8434477672580
1680,SELECT,141.70872553443900
1680,GB,0.079
1680,MSAD (ID),6.519689758300780
1680,SATzilla (ID),6.50949450302124
1680,UReg (ID),0.2289931964874270
1680,CFact (ID),0.27556349754333500
1680,ISAC (ID),6.5433680610656700
1680,ARGOSMART (ID),6.725852926254270
1680,MetaOD (ID),4.336042634963990
1680,MSAD (OOD),0.19055106163024900
1680,SATzilla (OOD),0.1721997451782230
1680,UReg (OOD),0.2332031917572020
1680,CFact (OOD),75.65483460998540
1680,ISAC (OOD),0.0653715648651123
1680,ARGOSMART (OOD),0.3771531772613530
1680,MetaOD (OOD),0.2582447624206540
1680,Synthetic,18.19594409942630
1680,CQ,144.97206129646300
1680,UEC,147.34402312851000
1680,MC,145.48078682708700
1680,TSADAMS,745.2283668785100
1680,OE,136.68659653472900
1680,HITS,136.69067683029200
1680,AutoOD-A,137.85849633026100
1680,AutoOD-C,137.5415410022740
1680,UADB,161.53662457275400
1680,IOE,136.7430070858000
1680,SELECT,139.59963335800200
1680,GB,0.145
1680,MSAD (ID),6.622633087158200
1680,SATzilla (ID),6.613213884353640
1680,UReg (ID),0.29274228668212900
1680,CFact (ID),0.48335245704650900
1680,ISAC (ID),6.64726291847229
1680,ARGOSMART (ID),6.822127210617070
1680,MetaOD (ID),4.611251468658450
1680,MSAD (OOD),0.048869661331176700
1680,SATzilla (OOD),0.0312059440612792
1680,UReg (OOD),0.0810542621612548
1680,CFact (OOD),0.3330321655273440
1680,ISAC (OOD),0.0606353282928466
1680,ARGOSMART (OOD),0.4052727508544920
1680,MetaOD (OOD),2.996091314315800
1680,Synthetic,18.68493772506710
1680,CQ,146.66990322494500
1680,UEC,155.01668639373800
1680,MC,152.70540581321700
1680,TSADAMS,744.1191947402950
1680,OE,143.911473033905
1680,HITS,143.91588401603700
1680,AutoOD-A,145.27572250175500
1680,AutoOD-C,144.8339219074250
1680,UADB,156.56388425636300
1680,IOE,144.0237538795470
1680,SELECT,145.9633610229490
1680,GB,0.211
1680,MSAD (ID),0.1155989208221440
1680,SATzilla (ID),8.69885546875
1680,UReg (ID),0.1601254978179930
1680,CFact (ID),0.2084174194335940
1680,ISAC (ID),6.555167001724240
1680,ARGOSMART (ID),6.8730018558502200
1680,MetaOD (ID),4.3394498538970900
1680,MSAD (OOD),0.1249487438201900
1680,SATzilla (OOD),0.1060147323608400
1680,UReg (OOD),0.2576019802093510
1680,CFact (OOD),0.21045637512207000
1680,ISAC (OOD),0.0699339942932128
1680,ARGOSMART (OOD),0.2300449447631840
1680,MetaOD (OOD),0.25890351295471200
1680,Synthetic,26.3444691734314
1680,CQ,149.27761211586000
1680,UEC,167.25970157241800
1680,MC,151.54641577529900
1680,TSADAMS,742.9689324073790
1680,OE,142.77145920562700
1680,HITS,142.77594004440300
1680,AutoOD-A,143.87245784568800
1680,AutoOD-C,143.72263561058000
1680,UADB,155.47924052047700
1680,IOE,142.85187469291700
1680,SELECT,147.53911386299100
1680,GB,0.079
1680,MSAD (ID),6.527553859710690
1680,SATzilla (ID),0.1840210037231450
1680,UReg (ID),0.2398562507629390
1680,CFact (ID),0.2851750926971440
1680,ISAC (ID),8.795328887939450
1680,ARGOSMART (ID),3.4074685993194600
1680,MetaOD (ID),4.726451770782470
1680,MSAD (OOD),0.0546284751892089
1680,SATzilla (OOD),0.7081415710449220
1680,UReg (OOD),0.23732138442993200
1680,CFact (OOD),74.75443525886540
1680,ISAC (OOD),0.1414004859924320
1680,ARGOSMART (OOD),4.708184854507450
1680,MetaOD (OOD),3.3641534271240200
1680,Synthetic,54.01091034889220
1680,CQ,143.05704484558100
1680,UEC,151.17808497238200
1680,MC,149.12618424034100
1680,TSADAMS,748.8663995418550
1680,OE,140.30740293884300
1680,HITS,140.31178078079200
1680,AutoOD-A,141.09074291610700
1680,AutoOD-C,141.18083223724400
1680,UADB,151.43881663703900
1680,IOE,140.3757947387700
1680,SELECT,143.23600754165600
1680,GB,0.158
91370,MSAD (ID),238.1072467880250
91370,SATzilla (ID),238.1269423084260
91370,UReg (ID),238.18895235824600
91370,CFact (ID),8.84207521057129
91370,ISAC (ID),239.67377343940700
91370,ARGOSMART (ID),238.49104920196500
91370,MetaOD (ID),171.62906163978600
91370,MSAD (OOD),171.71574300575300
91370,SATzilla (OOD),238.13098707962000
91370,UReg (OOD),0.8338813915252690
91370,CFact (OOD),8.978174348831180
91370,ISAC (OOD),3.315279233932500
91370,ARGOSMART (OOD),171.6588646774290
91370,MetaOD (OOD),238.37693944740300
91370,Synthetic,290.1697725257870
91370,CQ,6715.486890411380
91370,UEC,6900.172050489430
91370,MC,6566.607931720730
91370,TSADAMS,7144.88740693283
91370,OE,6544.43866554451
91370,HITS,6546.743059074400
91370,AutoOD-A,8324.475675260540
91370,AutoOD-C,6905.740100299840
91370,UADB,6592.336744701390
91370,IOE,6547.930025970460
91370,SELECT,6688.912384664540
91370,GB,8.446
1680,MSAD (ID),0.1978914928436280
1680,SATzilla (ID),0.1795196723937990
1680,UReg (ID),0.2278161239624020
1680,CFact (ID),0.2755556297302250
1680,ISAC (ID),0.20666338920593300
1680,ARGOSMART (ID),0.3902836036682130
1680,MetaOD (ID),4.629985830307010
1680,MSAD (OOD),0.4617541217803960
1680,SATzilla (OOD),0.1803672504425050
1680,UReg (OOD),0.2240612697601320
1680,CFact (OOD),74.64439705276490
1680,ISAC (OOD),0.067319351196289
1680,ARGOSMART (OOD),0.5165853691101070
1680,MetaOD (OOD),0.2807193622589110
1680,Synthetic,39.35615662574770
1680,CQ,249.0741454582210
1680,UEC,247.59950497055100
1680,MC,245.40102504921000
1680,TSADAMS,845.2745349636080
1680,OE,245.09278512382500
1680,HITS,245.09779143714900
1680,AutoOD-A,246.6358788051610
1680,AutoOD-C,246.0491895713810
1680,UADB,253.37670660400400
1680,IOE,245.1201455631260
1680,SELECT,245.99124288940400
1680,GB,0.145
1680,MSAD (ID),8.982113739013670
1680,SATzilla (ID),8.972801109313970
1680,UReg (ID),0.260115816116333
1680,CFact (ID),0.30598612022399900
1680,ISAC (ID),0.6337249736785890
1680,ARGOSMART (ID),3.966677740097050
1680,MetaOD (ID),4.609808320999150
1680,MSAD (OOD),0.0531903343200683
1680,SATzilla (OOD),0.0354248123168945
1680,UReg (OOD),0.2690008563995360
1680,CFact (OOD),2.7594876384735100
1680,ISAC (OOD),0.14591680717468300
1680,ARGOSMART (OOD),4.606794233322140
1680,MetaOD (OOD),3.3874866847991900
1680,Synthetic,56.75571323394780
1680,CQ,148.05038626098600
1680,UEC,148.2001768283840
1680,MC,154.36320560455300
1680,TSADAMS,754.1052634048460
1680,OE,145.55076152038600
1680,HITS,145.5549069042210
1680,AutoOD-A,146.56965476226800
1680,AutoOD-C,146.551009475708
1680,UADB,153.44502145004300
1680,IOE,145.61794620704700
1680,SELECT,150.93260770988500
1680,GB,0.177
18236,MSAD (ID),43.421711336135900
18236,SATzilla (ID),43.41782415962220
18236,UReg (ID),43.47826875305180
18236,CFact (ID),43.529212842941300
18236,ISAC (ID),4.118667425155640
18236,ARGOSMART (ID),43.640296588897700
18236,MetaOD (ID),34.44906692886350
18236,MSAD (OOD),0.1498619861602780
18236,SATzilla (OOD),1.2775021495819100
18236,UReg (OOD),0.192374641418457
18236,CFact (OOD),1.946940029144290
18236,ISAC (OOD),61.830358797073400
18236,ARGOSMART (OOD),0.3993900165557860
18236,MetaOD (OOD),2.2102370262146000
18236,Synthetic,87.43654641532900
18236,CQ,1406.6652009182000
18236,UEC,1484.836573781970
18236,MC,1403.6159917545300
18236,TSADAMS,1999.9702178669000
18236,OE,1399.8508786048900
18236,HITS,1399.9169019546500
18236,AutoOD-A,1548.2263206329300
18236,AutoOD-C,1416.2446011390700
18236,UADB,1417.131269105910
18236,IOE,1400.099929698940
18236,SELECT,1468.4617561187700
18236,GB,1.738
18236,MSAD (ID),47.63576650428770
18236,SATzilla (ID),47.62706088829040
18236,UReg (ID),47.683880327224700
18236,CFact (ID),47.72870063591000
18236,ISAC (ID),47.751716611862200
18236,ARGOSMART (ID),47.846740959167500
18236,MetaOD (ID),33.89149837303160
18236,MSAD (OOD),0.22349574661254900
18236,SATzilla (OOD),8.004519771575930
18236,UReg (OOD),0.23394467926025400
18236,CFact (OOD),1.5365102424621600
18236,ISAC (OOD),61.800597743988000
18236,ARGOSMART (OOD),0.4915643424987790
18236,MetaOD (OOD),1.3338410549163800
18236,Synthetic,77.13583611679080
18236,CQ,1688.284782804490
18236,UEC,1741.0730077343000
18236,MC,1676.2860772380800
18236,TSADAMS,2318.2330161647800
18236,OE,1656.619745328900
18236,HITS,1656.681186035160
18236,AutoOD-A,1796.2827900199900
18236,AutoOD-C,1675.72254331398
18236,UADB,1673.0222626476300
18236,IOE,1657.2512038497900
18236,SELECT,1664.1930619030000
18236,GB,1.214
1680,MSAD (ID),0.2613833179473880
1680,SATzilla (ID),0.2504663696289060
1680,UReg (ID),0.32241179847717300
1680,CFact (ID),0.35386660003662100
1680,ISAC (ID),8.781955949783330
1680,ARGOSMART (ID),9.0785140914917
1680,MetaOD (ID),4.342592002868650
1680,MSAD (OOD),0.2710747947692870
1680,SATzilla (OOD),0.2514300575256350
1680,UReg (OOD),0.3016808261871340
1680,CFact (OOD),74.75984972381590
1680,ISAC (OOD),0.0638316192626953
1680,ARGOSMART (OOD),0.2280056991577150
1680,MetaOD (OOD),8.967437736511230
1680,Synthetic,27.337348655700700
1680,CQ,148.33762093734700
1680,UEC,152.2480882930760
1680,MC,150.52125844001800
1680,TSADAMS,750.2653380298620
1680,OE,141.72657078552200
1680,HITS,141.73093169975300
1680,AutoOD-A,143.1534640197750
1680,AutoOD-C,142.7979087238310
1680,UADB,151.78544992256200
1680,IOE,141.77061766433700
1680,SELECT,144.05585545349100
1680,GB,0.224
18236,MSAD (ID),33.154718198776200
18236,SATzilla (ID),49.66743801498410
18236,UReg (ID),49.72174380683900
18236,CFact (ID),49.806962236404400
18236,ISAC (ID),49.78912566566470
18236,ARGOSMART (ID),30.008742712020900
18236,MetaOD (ID),33.36350754737850
18236,MSAD (OOD),33.21759919166570
18236,SATzilla (OOD),0.3656507568359380
18236,UReg (OOD),0.4271522598266600
18236,CFact (OOD),2.547734594345090
18236,ISAC (OOD),6.590064205169680
18236,ARGOSMART (OOD),6.793929733276370
18236,MetaOD (OOD),49.890201314926100
18236,Synthetic,55.571289514541600
18236,CQ,1609.0137286834700
18236,UEC,1622.7380612506900
18236,MC,1582.7422610702500
18236,TSADAMS,2209.0180586032900
18236,OE,1559.425949892040
18236,HITS,1559.4871462192500
18236,AutoOD-A,1696.0161035862000
18236,AutoOD-C,1587.2265063133200
18236,UADB,1578.2342532482100
18236,IOE,1560.0641101207700
18236,SELECT,1599.906977733610
18236,GB,2.35
1680,MSAD (ID),6.5361654033660900
1680,SATzilla (ID),0.1048795490264890
1680,UReg (ID),0.1630205421447750
1680,CFact (ID),0.2062885074615480
1680,ISAC (ID),6.560866760253910
1680,ARGOSMART (ID),7.793231460571290
1680,MetaOD (ID),4.609649389266970
1680,MSAD (OOD),0.1405710487365720
1680,SATzilla (OOD),0.1075517444610600
1680,UReg (OOD),0.157545259475708
1680,CFact (OOD),74.56263107299800
1680,ISAC (OOD),0.0850519180297851
1680,ARGOSMART (OOD),0.7998655090332030
1680,MetaOD (OOD),0.2596838569641110
1680,Synthetic,42.92332237052920
1680,CQ,148.93963524246200
1680,UEC,167.16349525642400
1680,MC,151.21665259742700
1680,TSADAMS,750.9645816936490
1680,OE,142.42844537735000
1680,HITS,142.43305877685500
1680,AutoOD-A,143.13854531288100
1680,AutoOD-C,143.5466032409670
1680,UADB,151.5122535610200
1680,IOE,142.4974303627010
1680,SELECT,148.12287024498000
1680,GB,0.078
18236,MSAD (ID),48.22052534866330
18236,SATzilla (ID),48.21496280479430
18236,UReg (ID),48.27584394264220
18236,CFact (ID),7.32211757850647
18236,ISAC (ID),6.885804183959960
18236,ARGOSMART (ID),0.4973576240539550
18236,MetaOD (ID),34.859924571991000
18236,MSAD (OOD),7.283133518218990
18236,SATzilla (OOD),7.214524518966680
18236,UReg (OOD),0.16998542785644500
18236,CFact (OOD),3.5323464488983200
18236,ISAC (OOD),849.2765930480960
18236,ARGOSMART (OOD),34.99862410354610
18236,MetaOD (OOD),2.4583729343414300
18236,Synthetic,93.50179839897160
18236,CQ,1649.0630645427700
18236,UEC,1673.1424364719400
18236,MC,1620.8374383831000
18236,TSADAMS,2217.0907905483200
18236,OE,1606.8118657302900
18236,HITS,1606.8796934318500
18236,AutoOD-A,1646.1476418209100
18236,AutoOD-C,1625.5633560848200
18236,UADB,1628.3603026104000
18236,IOE,1607.4662908744800
18236,SELECT,1659.7414445114100
18236,GB,3.335
1680,MSAD (ID),0.1371132621765140
1680,SATzilla (ID),6.519548147201540
1680,UReg (ID),0.1768521556854250
1680,CFact (ID),0.2331935653686520
1680,ISAC (ID),6.556257932662960
1680,ARGOSMART (ID),6.853678911209110
1680,MetaOD (ID),4.335280317306520
1680,MSAD (OOD),0.1463152656555180
1680,SATzilla (OOD),0.12875025367736800
1680,UReg (OOD),0.181219030380249
1680,CFact (OOD),74.82072194480900
1680,ISAC (OOD),0.08724703788757320
1680,ARGOSMART (OOD),0.7934537601470950
1680,MetaOD (OOD),0.2595167255401610
1680,Synthetic,42.012839962005600
1680,CQ,149.46860791778600
1680,UEC,143.03070221328700
1680,MC,149.50518471717800
1680,TSADAMS,749.4941692504880
1680,OE,140.70452953910800
1680,HITS,140.7097623500820
1680,AutoOD-A,141.3529474887850
1680,AutoOD-C,141.83141304588300
1680,UADB,150.69406057930000
1680,IOE,140.7616696510320
1680,SELECT,144.63725687599200
1680,GB,0.101
1441,MSAD (ID),0.040196636199951100
1441,SATzilla (ID),0.1833392925262450
1441,UReg (ID),0.2310624828338620
1441,CFact (ID),0.2896076984405520
1441,ISAC (ID),0.1530550384521480
1441,ARGOSMART (ID),0.32641419410705600
1441,MetaOD (ID),2.813633321762090
1441,MSAD (OOD),0.048568227767944300
1441,SATzilla (OOD),0.0298099308013916
1441,UReg (OOD),0.0833000926971435
1441,CFact (OOD),63.561886512756300
1441,ISAC (OOD),0.1502409839630130
1441,ARGOSMART (OOD),0.3114992046356200
1441,MetaOD (OOD),6.012026536941530
1441,Synthetic,20.88784560585020
1441,CQ,122.49316222000100
1441,UEC,124.59738785553000
1441,MC,116.30615858078000
1441,TSADAMS,722.5188134365080
1441,OE,114.95934238052400
1441,HITS,114.96300711250300
1441,AutoOD-A,116.47125281906100
1441,AutoOD-C,115.91264929390000
1441,UADB,124.74886192894000
1441,IOE,114.99879755592300
1441,SELECT,117.23649801826500
1441,GB,0.157
18336,MSAD (ID),51.86083374786380
18336,SATzilla (ID),51.86390505599980
18336,UReg (ID),51.9168351726532
18336,CFact (ID),4.829217144012450
18336,ISAC (ID),2.017456331253050
18336,ARGOSMART (ID),2.2199046993255600
18336,MetaOD (ID),34.50763290214540
18336,MSAD (OOD),4.791076608657840
18336,SATzilla (OOD),4.723923393249510
18336,UReg (OOD),0.1927516326904300
18336,CFact (OOD),1.7524904537200900
18336,ISAC (OOD),62.03472276878360
18336,ARGOSMART (OOD),5.054069229125980
18336,MetaOD (OOD),2.528999021530150
18336,Synthetic,61.73367173004150
18336,CQ,1745.9774911460900
18336,UEC,1699.730269975660
18336,MC,1633.8488371276900
18336,TSADAMS,2248.2627308712000
18336,OE,1614.1506150798800
18336,HITS,1614.2180996971100
18336,AutoOD-A,1838.141941888810
18336,AutoOD-C,1629.296218975070
18336,UADB,1634.0890027122500
18336,IOE,1614.80599246788
18336,SELECT,1642.8637279110000
18336,GB,1.555
15736,MSAD (ID),42.7305031337738
15736,SATzilla (ID),42.72330170059200
15736,UReg (ID),42.78120022201540
15736,CFact (ID),42.83022742652890
15736,ISAC (ID),42.831934503555300
15736,ARGOSMART (ID),42.941800884246800
15736,MetaOD (ID),30.762439825058000
15736,MSAD (OOD),0.1940198230743410
15736,SATzilla (OOD),6.594324443817140
15736,UReg (OOD),0.1793053436279300
15736,CFact (OOD),1.6134298324585000
15736,ISAC (OOD),1.9097390518188500
15736,ARGOSMART (OOD),0.3658120784759520
15736,MetaOD (OOD),2.031083618164060
15736,Synthetic,61.30315786552430
15736,CQ,1631.9280057048800
15736,UEC,1459.240665184020
15736,MC,1524.9349068603500
15736,TSADAMS,2231.936361322400
15736,OE,1400.9121204338100
15736,HITS,1400.9658702335400
15736,AutoOD-A,1502.0989263973200
15736,AutoOD-C,1417.3167408428200
15736,UADB,1418.2689660511000
15736,IOE,1401.4601083717300
15736,SELECT,1412.655565591810
15736,GB,1.425
1680,MSAD (ID),0.2435455150604250
1680,SATzilla (ID),0.2341515846252440
1680,UReg (ID),0.2899901695251460
1680,CFact (ID),0.35934279632568400
1680,ISAC (ID),8.729313961029050
1680,ARGOSMART (ID),6.717983257293700
1680,MetaOD (ID),4.34397325515747
1680,MSAD (OOD),0.0544129447937011
1680,SATzilla (OOD),0.49248441696167000
1680,UReg (OOD),0.0849512138366699
1680,CFact (OOD),0.6581476535797120
1680,ISAC (OOD),0.1418415603637700
1680,ARGOSMART (OOD),4.440964317321780
1680,MetaOD (OOD),3.4247134208679200
1680,Synthetic,31.16415453910830
1680,CQ,150.3024614048000
1680,UEC,152.55811788559000
1680,MC,150.4138607368470
1680,TSADAMS,750.3228132915500
1680,OE,141.61747827911400
1680,HITS,141.6218859233860
1680,AutoOD-A,142.53898635292100
1680,AutoOD-C,142.78361144447300
1680,UADB,151.42250600242600
1680,IOE,141.66283026123000
1680,SELECT,143.4353019275670
1680,GB,0.207
1439,MSAD (ID),3.929546634674070
1439,SATzilla (ID),0.032122186660766600
1439,UReg (ID),3.014941864013670
1439,CFact (ID),3.193394594192510
1439,ISAC (ID),1.3062413368225100
1439,ARGOSMART (ID),1.5940333042144800
1439,MetaOD (ID),4.140040914535520
1439,MSAD (OOD),0.9480114688873290
1439,SATzilla (OOD),0.0415308990478515
1439,UReg (OOD),0.08508115196228020
1439,CFact (OOD),0.3328821487426760
1439,ISAC (OOD),3.954643051147460
1439,ARGOSMART (OOD),4.120432178497310
1439,MetaOD (OOD),0.2614527778625490
1439,Synthetic,30.962190015792800
1439,CQ,125.3726533317570
1439,UEC,149.1192769508360
1439,MC,134.01258738136300
1439,TSADAMS,725.3917058372500
1439,OE,125.35246278190600
1439,HITS,125.35618473434400
1439,AutoOD-A,126.16630793952900
1439,AutoOD-C,126.41936971092200
1439,UADB,135.1910095348360
1439,IOE,125.4024298324590
1439,SELECT,126.80241466903700
1439,GB,0.207
1461,MSAD (ID),0.2073955497741700
1461,SATzilla (ID),0.1978902778625490
1461,UReg (ID),0.2548439464569090
1461,CFact (ID),0.2905116157531740
1461,ISAC (ID),0.2226399517059330
1461,ARGOSMART (ID),0.390325698852539
1461,MetaOD (ID),3.9130730800628700
1461,MSAD (OOD),0.22169065093994100
1461,SATzilla (OOD),0.1876212692260740
1461,UReg (OOD),0.25135373687744100
1461,CFact (OOD),65.05660572814940
1461,ISAC (OOD),0.2211777305603030
1461,ARGOSMART (OOD),0.5253101921081540
1461,MetaOD (OOD),0.263946397781372
1461,Synthetic,18.2975338306427
1461,CQ,127.1107378768920
1461,UEC,127.9134262199400
1461,MC,127.34138067245500
1461,TSADAMS,727.1305042076110
1461,OE,118.66232712173500
1461,HITS,118.66611416244500
1461,AutoOD-A,119.9255853405000
1461,AutoOD-C,119.86448581123400
1461,UADB,127.99330623054500
1461,IOE,118.71314127349900
1461,SELECT,123.63338477516200
1461,GB,0.171
29133,MSAD (ID),75.57356442260740
29133,SATzilla (ID),75.57341564941410
29133,UReg (ID),75.63397039222720
29133,CFact (ID),75.69090856361390
29133,ISAC (ID),67.163831325531
29133,ARGOSMART (ID),54.807932682037400
29133,MetaOD (ID),54.69872314453130
29133,MSAD (OOD),0.3021229629516600
29133,SATzilla (OOD),0.2019482975006100
29133,UReg (OOD),0.2540546779632570
29133,CFact (OOD),4.063035856246950
29133,ISAC (OOD),3.489650323867800
29133,ARGOSMART (OOD),54.6921342086792
29133,MetaOD (OOD),41.39098392295840
29133,Synthetic,101.97648557663000
29133,CQ,2126.0586466274300
29133,UEC,2252.309260530470
29133,MC,2132.3797556057000
29133,TSADAMS,2726.11523257637
29133,OE,2125.893938064580
29133,HITS,2126.230096578600
29133,AutoOD-A,2553.8571152687100
29133,AutoOD-C,2178.436126947400
29133,UADB,2147.5017478466000
29133,IOE,2126.3207075595900
29133,SELECT,2151.499247312550
29133,GB,3.811
1680,MSAD (ID),6.532790609359740
1680,SATzilla (ID),6.530992694854740
1680,UReg (ID),0.326796085357666
1680,CFact (ID),0.26415279579162600
1680,ISAC (ID),6.557674356460570
1680,ARGOSMART (ID),6.736942716598510
1680,MetaOD (ID),4.628757757186890
1680,MSAD (OOD),0.19374707412719700
1680,SATzilla (OOD),0.1126849269866940
1680,UReg (OOD),0.2117128677368160
1680,CFact (OOD),74.65877170181270
1680,ISAC (OOD),0.0657046356201171
1680,ARGOSMART (OOD),0.3547141857147220
1680,MetaOD (OOD),0.284153470993042
1680,Synthetic,30.76728726387020
1680,CQ,147.1647333984380
1680,UEC,141.17272527313200
1680,MC,147.44567130851700
1680,TSADAMS,747.1893770580290
1680,OE,138.6565304927830
1680,HITS,138.6609042816160
1680,AutoOD-A,139.34640538024900
1680,AutoOD-C,139.8941978149410
1680,UADB,147.73115693855300
1680,IOE,138.70034157562300
1680,SELECT,142.7111278705600
1680,GB,0.132
1680,MSAD (ID),6.525142826080320
1680,SATzilla (ID),6.515429414749150
1680,UReg (ID),0.27482892608642600
1680,CFact (ID),0.3225906047821050
1680,ISAC (ID),0.3669050731658940
1680,ARGOSMART (ID),0.658933500289917
1680,MetaOD (ID),4.612835926055910
1680,MSAD (OOD),0.050349763870239200
1680,SATzilla (OOD),0.0312214412689209
1680,UReg (OOD),0.08439450645446770
1680,CFact (OOD),0.31532646751403800
1680,ISAC (OOD),1.0149990825653100
1680,ARGOSMART (OOD),0.9354556789398190
1680,MetaOD (OOD),3.3574418411254900
1680,Synthetic,25.693660018920900
1680,CQ,154.52943947029100
1680,UEC,155.330337392807
1680,MC,146.42388314819300
1680,TSADAMS,754.5485375137330
1680,OE,145.98634953308100
1680,HITS,145.99150247383100
1680,AutoOD-A,146.74357790756200
1680,AutoOD-C,147.2240857582090
1680,UADB,156.76304478454600
1680,IOE,146.0549761753080
1680,SELECT,147.06391281890900
1680,GB,0.191
18308,MSAD (ID),42.096249820709200
18308,SATzilla (ID),42.07964897346500
18308,UReg (ID),42.1377551574707
